Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.57.141-192.168.57.205-52500-53-6,192.168.57.141,52500.0,192.168.57.205,53.0,6.0,07/03/2025 04:17:31 PM,168764.0,5.0,5.0,45.0,61.0,45.0,0.0,9.0,20.12461179749811,60.0,0.0,12.2,26.72452057568105,628.0960394396909,59.25434334336707,18751.55555555556,34038.785657361186,98978.0,57.0,165690.0,41422.5,75129.52677653884,154047.0,618.0,161728.0,40432.0,45112.75311926773,98978.0,4582.0,0.0,0.0,0.0,0.0,112.0,112.0,29.62717167168353,29.62717167168353,0.0,60.0,9.636363636363638,21.45820461861956,460.4545454545455,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,10.6,9.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-104.18.32.47-51834-443-6,192.168.57.141,51834.0,104.18.32.47,443.0,6.0,07/03/2025 04:16:54 PM,39421668.0,1.0,3.0,1.0,39.0,1.0,1.0,1.0,0.0,39.0,0.0,13.0,22.516660498395403,1.014670409177004,0.1014670409177004,13140556.0,22704000.593642984,39356851.0,0.0,0.0,0.0,0.0,0.0,0.0,39356851.0,19678425.5,27829496.228248555,39356851.0,0.0,0.0,0.0,0.0,0.0,20.0,72.0,0.0253667602294251,0.0761002806882752,0.0,39.0,8.2,17.224981857755324,296.70000000000005,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,10.25,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,39.0,255.0,11.0,0.0,20.0,64817.0,0.0,64817.0,64817.0,39356851.0,0.0,39356851.0,39356851.0,BENIGN
192.168.57.141-192.168.57.205-52502-53-6,192.168.57.141,52502.0,192.168.57.205,53.0,6.0,07/03/2025 04:17:33 PM,141294.0,5.0,5.0,45.0,111.0,45.0,0.0,9.0,20.12461179749811,110.0,0.0,22.2,49.08360214980152,1104.0808526901355,70.77441363398304,15699.333333333334,25611.70040235517,74512.0,260.0,138315.0,34578.75,59964.28717370032,124441.0,1258.0,136507.0,34126.75,31943.172899958867,74512.0,7907.0,0.0,0.0,0.0,0.0,112.0,112.0,35.38720681699152,35.38720681699152,0.0,110.0,14.181818181818183,34.516135884012805,1191.3636363636365,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,15.6,9.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-52503-53-6,192.168.57.141,52503.0,192.168.57.205,53.0,6.0,07/03/2025 04:17:33 PM,155847.0,5.0,5.0,45.0,155.0,45.0,0.0,9.0,20.12461179749811,154.0,0.0,31.0,68.76045375068433,1283.3099129274224,64.16549564637111,17316.333333333332,29372.60584285977,85841.0,216.0,152958.0,38239.5,67475.48871256881,139389.0,1331.0,150922.0,37730.5,37308.94700113276,85841.0,7331.0,0.0,0.0,0.0,0.0,112.0,112.0,32.08274782318556,32.08274782318556,0.0,154.0,18.181818181818183,47.016631486779616,2210.5636363636363,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,20.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-142.250.82.253-51782-19305-6,192.168.57.141,51782.0,142.250.82.253,19305.0,6.0,07/03/2025 04:15:34 PM,119962599.0,6360.0,9351.0,155697.0,2420971.0,187.0,0.0,24.48066037735849,29.03498391801012,1412.0,0.0,258.89968987273926,363.1363341907962,21478.927778148587,130.96581877156564,7636.066136218959,11526.54032409717,177183.0,0.0,119956649.0,18864.074382764586,20526.208784328668,240051.0,11.0,119916562.0,12825.300748663136,16246.885944434527,268011.0,0.0,1.0,0.0,0.0,0.0,127200.0,187020.0,53.016523925094354,77.94929484647128,0.0,1412.0,163.99681771894052,303.414023863784,92060.06987721288,0.0,0.0,0.0,9964.0,15711.0,0.0,0.0,0.0,1.0,164.00725606263128,24.48066037735849,258.8996898727409,0.0,0.0,0.0,2576668.0,10025.0,21478.0,0.0,0.0,0.0,0.0,512.0,1295.0,2864.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-52.123.131.14-52279-443-6,192.168.57.141,52279.0,52.123.131.14,443.0,6.0,07/03/2025 04:15:39 PM,115566423.0,23.0,41.0,1029.0,39860.0,549.0,0.0,44.73913043478261,122.1307858557986,1420.0,0.0,972.1951219512196,613.5064473790065,353.8138408939074,0.5537940721761372,1834387.6666666667,14460016.163816798,114784961.0,0.0,115492603.0,5249663.7727272725,24465144.81142008,114784961.0,76.0,115504306.0,2887607.65,18158062.438842926,114857706.0,0.0,0.0,0.0,0.0,0.0,472.0,832.0,0.1990197446882993,0.3547743274878379,0.0,1420.0,629.0615384615384,666.8465171265769,444684.2774038461,2.0,2.0,0.0,15.0,63.0,0.0,0.0,0.0,1.0,638.890625,44.73913043478261,972.1951219512196,0.0,0.0,0.0,40889.0,39.0,63452.0,23.0,1029.0,41.0,39860.0,65535.0,16381.0,5.0,20.0,707642.0,0.0,707642.0,707642.0,114784961.0,0.0,114784961.0,114784961.0,BENIGN
192.168.57.141-13.107.246.60-52344-443-6,192.168.57.141,52344.0,13.107.246.60,443.0,6.0,07/03/2025 04:16:06 PM,90275053.0,27.0,49.0,3412.0,51522.0,1410.0,0.0,126.3703703703703,330.7573068148246,1410.0,0.0,1051.469387755102,604.1349911940492,608.518058693358,0.8418715633431973,1203667.3733333335,7268801.933316083,45009190.0,0.0,45577814.0,1752992.846153846,8822681.67484511,45009190.0,0.0,90212305.0,1879423.0208333333,9055655.06505236,45067997.0,0.0,0.0,0.0,0.0,0.0,564.0,1004.0,0.2990859501350832,0.5427856132081141,0.0,1410.0,713.4285714285714,686.1113042389777,470748.7218045111,1.0,2.0,0.0,31.0,75.0,0.0,0.0,0.0,1.0,722.8157894736842,126.37037037037037,1051.469387755102,0.0,0.0,0.0,54870.0,49.0,108577.0,13.0,1706.0,24.0,25761.0,65535.0,83.0,8.0,20.0,313694.0,360525.46345577313,568624.0,58764.0,44823832.5,262135.09038757096,45009190.0,44638475.0,BENIGN
192.168.57.141-31.13.86.8-50501-443-6,192.168.57.141,50501.0,31.13.86.8,443.0,6.0,07/03/2025 04:15:44 PM,105922215.0,16.0,8.0,256.0,224.0,32.0,0.0,16.0,16.52472894381831,28.0,28.0,28.0,0.0,4.531627288949727,0.2265813644474863,4605313.695652174,7005326.316765968,14974327.0,40662.0,105922215.0,7061481.0,7651111.854387262,14974327.0,138477.0,105780428.0,15111489.714285716,13635.33809279275,15128339.0,15089138.0,1.0,0.0,0.0,0.0,320.0,160.0,0.1510542429649908,0.0755271214824954,0.0,32.0,20.48,14.436989529215108,208.42666666666665,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.33333333333333,16.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,1.0,32.0,251.0,300.0,7.0,20.0,148454.0,12439.37407321338,171261.0,139199.0,14963508.571428573,8056.138753711341,14974327.0,14950376.0,BENIGN
192.168.57.141-142.251.209.10-57897-443-17,192.168.57.141,57897.0,142.251.209.10,443.0,17.0,07/03/2025 04:15:45 PM,119681442.0,151.0,160.0,6421.0,17598.0,521.0,29.0,42.52317880794704,78.09855606322789,1246.0,22.0,109.9875,281.765681398279,200.6910979565236,2.598564947103495,386069.1677419355,841740.3869717843,5462733.0,0.0,119605638.0,797370.9200000005,1121760.8551049216,5562601.0,435.0,119613711.0,752287.4905660381,1086310.975384219,5462733.0,0.0,0.0,0.0,0.0,0.0,1208.0,1280.0,1.2616826592045909,1.3368822878989042,22.0,1246.0,77.07692307692307,211.36606785998583,44675.61464259214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.32475884244373,42.52317880794702,109.9875,0.0,0.0,0.0,1776.0,21.0,584.0,5.0,221.0,5.0,606.0,0.0,0.0,150.0,8.0,23308273.5,11590650.405370375,31504101.0,15112446.0,5309721.0,216391.645605832,5462733.0,5156709.0,BENIGN
192.168.57.141-192.168.57.205-52510-53-6,192.168.57.141,52510.0,192.168.57.205,53.0,6.0,07/03/2025 04:17:45 PM,144987.0,5.0,5.0,35.0,51.0,35.0,0.0,7.0,15.652475842498529,50.0,0.0,10.2,22.2530896731218,593.156627835599,68.97170091111617,16109.666666666664,27105.70932940144,72843.0,96.0,139850.0,34962.5,63021.42354522522,129414.0,791.0,142438.0,35609.5,33879.3389004764,72843.0,4205.0,0.0,0.0,0.0,0.0,112.0,112.0,34.48585045555809,34.48585045555809,0.0,50.0,7.818181818181818,17.47465697413361,305.3636363636364,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,8.6,7.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-52511-53-6,192.168.57.141,52511.0,192.168.57.205,53.0,6.0,07/03/2025 04:17:45 PM,188617.0,7.0,5.0,35.0,95.0,33.0,0.0,5.0,12.36931687685298,94.0,0.0,19.0,41.92851058647326,689.2273761113792,63.6209885641273,17147.000000000004,29147.516604335266,87692.0,67.0,188617.0,31436.166666666664,56170.21714188638,141581.0,84.0,147272.0,36818.0,41214.80889195047,87692.0,2448.0,0.0,0.0,0.0,0.0,152.0,112.0,37.11224332907426,26.508745235053045,0.0,94.0,10.000000000000002,26.81728298442381,719.1666666666669,1.0,2.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,10.833333333333334,5.0,19.0,0.0,0.0,0.0,130.0,4.0,893.0,0.0,0.0,0.0,0.0,65535.0,86.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-204.79.197.239-51846-443-6,192.168.57.141,51846.0,204.79.197.239,443.0,6.0,07/03/2025 04:15:44 PM,79202158.0,17.0,18.0,5443.0,1494.0,1420.0,0.0,320.17647058823525,535.62582967195,340.0,0.0,83.0,137.8310986849698,87.58599734113305,0.4419071510652526,2329475.2352941176,8468118.63212792,45002214.0,0.0,79153579.0,4947098.687499999,12014609.67121702,45025890.0,0.0,79140015.0,4655295.0,11704171.80952786,45058286.0,0.0,0.0,0.0,0.0,0.0,340.0,384.0,0.2146406162316941,0.2272665348335584,0.0,1420.0,192.72222222222223,394.3491282108215,155511.2349206349,0.0,0.0,0.0,16.0,35.0,0.0,0.0,0.0,1.0,198.22857142857143,320.1764705882353,83.0,0.0,0.0,0.0,3467.0,9.0,4139.0,5.0,1814.0,6.0,498.0,255.0,16380.0,11.0,20.0,272469.0,369565.42493447626,699192.0,56072.0,25764329.666666668,16708546.629817516,45002214.0,14879139.0,BENIGN
192.168.57.141-192.168.57.205-52515-53-6,192.168.57.141,52515.0,192.168.57.205,53.0,6.0,07/03/2025 04:17:51 PM,174123.0,5.0,5.0,51.0,67.0,51.0,0.0,10.2,22.80789337049785,66.0,0.0,13.4,29.407482041140483,677.6818685641759,57.430666827472535,19347.0,35946.68636327972,105149.0,121.0,170065.0,42516.25,77369.38952141647,158440.0,582.0,172190.0,43047.5,47793.31856023392,105149.0,3184.0,0.0,0.0,0.0,0.0,112.0,112.0,28.715333413736268,28.715333413736268,0.0,66.0,10.727272727272728,23.858293774245087,569.2181818181818,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,11.8,10.2,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-52516-53-6,192.168.57.141,52516.0,192.168.57.205,53.0,6.0,07/03/2025 04:17:51 PM,176441.0,5.0,5.0,51.0,111.0,51.0,0.0,10.2,22.80789337049785,110.0,0.0,22.2,49.08360214980152,918.1539438112458,56.67616937106455,19604.555555555555,35858.94886604706,105149.0,40.0,172622.0,43155.5,77100.06468868881,158570.0,197.0,174157.0,43539.25,47802.01134105133,105149.0,2704.0,0.0,0.0,0.0,0.0,112.0,112.0,28.33808468553228,28.33808468553228,0.0,110.0,14.727272727272728,35.09441810057807,1231.6181818181817,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,16.2,10.2,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-31.13.86.9-50962-443-6,192.168.57.141,50962.0,31.13.86.9,443.0,6.0,07/03/2025 04:15:59 PM,119579978.0,476.0,551.0,284320.0,168839.0,1392.0,0.0,597.3109243697479,645.2682542668728,1392.0,0.0,306.42286751361144,553.6108552401788,3789.589257158084,8.588394287879867,116549.6861598441,686370.4013712364,10717994.0,0.0,119557953.0,251700.95368421057,1006740.6666027956,10778188.0,0.0,119521619.0,217312.0345454545,939974.4115251864,10772282.0,0.0,1.0,0.0,0.0,0.0,9520.0,11020.0,3.980599494674602,4.607794793205264,0.0,1392.0,440.8443579766538,614.7505737003614,377918.2678649235,0.0,0.0,0.0,385.0,1027.0,0.0,0.0,0.0,1.0,441.2736124634859,597.3109243697479,306.4228675136116,0.0,0.0,0.0,18108.0,24.0,20469.0,18.0,10935.0,21.0,6493.0,253.0,8601.0,334.0,20.0,10085048.857142856,9524631.186888715,28149597.0,184889.0,6846725.428571428,1891396.8411249968,10717994.0,5552551.0,BENIGN
192.168.57.141-204.79.197.239-52318-443-6,192.168.57.141,52318.0,204.79.197.239,443.0,6.0,07/03/2025 04:16:01 PM,82143345.0,22.0,21.0,3632.0,1137.0,1420.0,0.0,165.0909090909091,312.16691339439194,318.0,0.0,54.142857142857146,86.27704544911451,58.05704649597603,0.5234751518823588,1955793.9285714289,8628832.53360924,45004022.0,0.0,82089624.0,3909029.7142857146,12052773.414972274,45102347.0,0.0,82043121.0,4102156.05,12327021.26816571,45057743.0,0.0,0.0,0.0,0.0,0.0,452.0,444.0,0.2678244963119045,0.2556506555704543,0.0,1420.0,108.3863636363636,233.25614385677912,54408.42864693444,0.0,2.0,0.0,24.0,42.0,0.0,0.0,0.0,0.0,110.90697674418604,165.0909090909091,54.142857142857146,0.0,0.0,0.0,1589.0,8.0,9311.0,7.0,1210.0,7.0,379.0,65535.0,16382.0,17.0,20.0,1335582.5,1493509.2239221358,2391653.0,279512.0,39709229.5,7487967.363451346,45004022.0,34414437.0,BENIGN
192.168.57.141-31.13.86.8-51876-443-6,192.168.57.141,51876.0,31.13.86.8,443.0,6.0,07/03/2025 04:16:01 PM,119039482.0,81.0,79.0,1419.0,3330.0,179.0,0.0,17.518518518518523,32.97768605857266,129.0,0.0,42.15189873417723,20.078109400982427,39.89432682511168,1.3440918702922446,748675.9874213835,2507476.3963671657,15200650.0,0.0,119039482.0,1487993.5249999997,3389755.3208543505,15201677.0,437.0,118928986.0,1524730.5897435904,3469912.2497247546,15247816.0,0.0,1.0,0.0,0.0,0.0,1620.0,1580.0,0.6804465093354488,0.6636453609567958,0.0,179.0,29.81987577639752,29.917571801275454,895.0611024844723,0.0,0.0,0.0,99.0,160.0,0.0,0.0,0.0,0.0,30.00625,17.51851851851852,42.151898734177216,0.0,0.0,0.0,576.0,11.0,435.0,5.0,101.0,5.0,237.0,354.0,365.0,22.0,20.0,1477848.727272727,1415087.6673859532,4084127.0,152360.0,9156236.454545457,3708451.1558345854,15200650.0,5008356.0,BENIGN
192.168.57.141-192.168.57.205-52522-53-6,192.168.57.141,52522.0,192.168.57.205,53.0,6.0,07/03/2025 04:18:02 PM,149479.0,6.0,6.0,38.0,168.0,36.0,0.0,6.333333333333333,14.555640372950505,167.0,0.0,28.0,68.0969896544627,1378.1200034787496,80.27883515410191,13589.0,26224.209086262257,80705.0,79.0,144933.0,28986.6,57626.36586060239,131926.0,109.0,145483.0,29096.6,36354.696922130985,80705.0,991.0,0.0,0.0,0.0,0.0,132.0,132.0,40.13941757705096,40.13941757705096,0.0,167.0,15.846153846153843,46.48090316435729,2160.474358974359,2.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,1.0,17.166666666666668,6.333333333333333,28.0,0.0,0.0,0.0,206.0,4.0,1488.0,0.0,0.0,0.0,0.0,65535.0,86.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-52521-53-6,192.168.57.141,52521.0,192.168.57.205,53.0,6.0,07/03/2025 04:18:02 PM,151356.0,5.0,5.0,38.0,141.0,38.0,0.0,7.6,16.994116628998402,140.0,0.0,28.2,62.49959999871999,1182.6422474166866,66.06939929702159,16817.333333333336,29208.29143411165,86417.0,37.0,145353.0,36338.25,63605.65877013879,131651.0,1046.0,146760.0,36690.0,38845.6486022995,86417.0,3973.0,0.0,0.0,0.0,0.0,112.0,112.0,33.034699648510795,33.034699648510795,0.0,140.0,16.27272727272727,42.581899697150455,1813.218181818182,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,17.9,7.6,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-52523-53-6,192.168.57.141,52523.0,192.168.57.205,53.0,6.0,07/03/2025 04:18:03 PM,139014.0,5.0,5.0,39.0,89.0,39.0,0.0,7.8,17.44133022449836,88.0,0.0,17.8,39.2453818939248,920.7705698706606,71.93520077114535,15446.0,26279.939821087868,75298.0,84.0,134131.0,33532.75,58546.20263447209,121293.0,1801.0,135098.0,33774.5,34225.6325921572,75298.0,3954.0,0.0,0.0,0.0,0.0,112.0,112.0,35.96760038557267,35.96760038557267,0.0,88.0,11.636363636363637,27.8864581016404,777.6545454545454,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,12.8,7.8,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-52524-53-6,192.168.57.141,52524.0,192.168.57.205,53.0,6.0,07/03/2025 04:18:03 PM,150631.0,5.0,5.0,39.0,123.0,39.0,0.0,7.8,17.44133022449836,122.0,0.0,24.6,54.44997704315402,1075.475831668116,66.38739701655038,16736.777777777777,29475.91672780415,80913.0,35.0,147052.0,36763.0,66622.66082948053,136675.0,1705.0,147119.0,36779.75,38104.777848934726,80913.0,3844.0,0.0,0.0,0.0,0.0,112.0,112.0,33.19369850827519,33.19369850827519,0.0,122.0,14.727272727272728,37.44353324431579,1402.0181818181818,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,16.2,7.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-52526-53-6,192.168.57.141,52526.0,192.168.57.205,53.0,6.0,07/03/2025 04:18:04 PM,139362.0,5.0,5.0,45.0,61.0,45.0,0.0,9.0,20.12461179749811,60.0,0.0,12.2,26.72452057568105,760.6090612936093,71.75557182015183,15484.666666666666,27744.820309383875,78098.0,71.0,136225.0,34056.25,61925.888702410506,126927.0,1848.0,136740.0,34185.0,36304.15111251054,78098.0,4064.0,0.0,0.0,0.0,0.0,112.0,112.0,35.877785910075914,35.877785910075914,0.0,60.0,9.636363636363638,21.45820461861956,460.4545454545455,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,10.6,9.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-52527-53-6,192.168.57.141,52527.0,192.168.57.205,53.0,6.0,07/03/2025 04:18:04 PM,177975.0,4.0,5.0,45.0,105.0,45.0,0.0,11.25,22.5,104.0,0.0,21.0,46.400431032480725,842.8150021070376,50.56890012642225,22246.875,53293.97180447737,153715.0,56.0,175020.0,58340.0,96976.357103162,170312.0,1297.0,174620.0,43655.0,73690.5652169937,153715.0,158.0,0.0,0.0,0.0,0.0,92.0,112.0,22.475066722854333,28.09383340356792,0.0,104.0,14.999999999999998,34.30581421404962,1176.888888888889,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,16.666666666666668,11.25,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-52527-53-6,192.168.57.141,52527.0,192.168.57.205,53.0,6.0,07/03/2025 04:18:04 PM,1291.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.1866769945775,1291.0,0.0,1291.0,1291.0,1291.0,1291.0,0.0,1291.0,1291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1549.1866769945775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-52528-53-6,192.168.57.141,52528.0,192.168.57.205,53.0,6.0,07/03/2025 04:18:04 PM,164624.0,5.0,5.0,38.0,141.0,38.0,0.0,7.6,16.994116628998402,140.0,0.0,28.2,62.49959999871999,1087.3262707746137,60.74448440081641,18291.555555555555,33335.03217004264,100472.0,130.0,161899.0,40474.75,71615.29732478019,147825.0,982.0,158507.0,39626.75,45031.27354313518,100472.0,3708.0,0.0,0.0,0.0,0.0,112.0,112.0,30.37224220040821,30.37224220040821,0.0,140.0,16.27272727272727,42.581899697150455,1813.218181818182,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,17.9,7.6,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-52529-53-6,192.168.57.141,52529.0,192.168.57.205,53.0,6.0,07/03/2025 04:18:04 PM,164816.0,5.0,5.0,38.0,168.0,38.0,0.0,7.6,16.994116628998402,167.0,0.0,33.6,74.574124198679,1249.8786525580042,60.67372099796137,18312.88888888889,31016.438167705703,87851.0,157.0,161343.0,40335.75,71730.65632570685,147861.0,912.0,159410.0,39852.5,40671.61461838793,87851.0,4825.0,0.0,0.0,0.0,0.0,112.0,112.0,30.336860498980684,30.336860498980684,0.0,167.0,18.72727272727273,50.47393566800772,2547.618181818182,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,20.6,7.6,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-31.13.86.8-51877-443-6,192.168.57.141,51877.0,31.13.86.8,443.0,6.0,07/03/2025 04:16:03 PM,107688000.0,16.0,10.0,256.0,224.0,32.0,0.0,16.0,16.52472894381831,28.0,0.0,22.4,11.805836597961951,4.457321149988856,0.2414382289577297,4307520.0,6926863.382134744,15869231.0,39912.0,107688000.0,7179199.999999999,7757236.706098129,15869231.0,135991.0,107542299.0,11949144.333333334,6709004.053198544,16018632.0,41401.0,1.0,0.0,0.0,0.0,320.0,200.0,0.1485773716662952,0.0928608572914345,0.0,32.0,18.962962962962965,14.908648706968927,222.2678062678063,0.0,0.0,0.0,16.0,26.0,0.0,0.0,0.0,0.0,19.692307692307693,16.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,1.0,32.0,255.0,300.0,7.0,20.0,175259.2857142857,82487.68324769117,360451.0,135991.0,15186834.857142856,365323.5244252365,15869231.0,14956924.0,BENIGN
192.168.57.141-192.168.57.205-52533-53-6,192.168.57.141,52533.0,192.168.57.205,53.0,6.0,07/03/2025 04:18:05 PM,143954.0,5.0,5.0,39.0,143.0,39.0,0.0,7.8,17.44133022449836,142.0,0.0,28.6,63.39400602580657,1264.292760187282,69.46663517512539,15994.888888888889,29267.4013086422,83758.0,154.0,140864.0,35216.0,65071.72671752302,132799.0,919.0,141458.0,35364.5,38215.32284743036,83758.0,4257.0,0.0,0.0,0.0,0.0,112.0,112.0,34.733317587562695,34.733317587562695,0.0,142.0,16.545454545454543,43.21426532145059,1867.4727272727275,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,18.2,7.8,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
